"source";"target";"type"
"6785";"12119";"undirected"
"6567";"12120";"undirected"
"535";"12121";"undirected"
"1571";"12122";"undirected"
"1503";"12123";"undirected"
"956";"12124";"undirected"
"6128";"12125";"undirected"
"2975";"12126";"undirected"
"2118";"12127";"undirected"
"1146";"12128";"undirected"
"2282";"12129";"undirected"
"11024";"12130";"undirected"
"7808";"12131";"undirected"
"2336";"12132";"undirected"
"17";"12133";"undirected"
"486";"12134";"undirected"
"8";"12135";"undirected"
"4172";"12136";"undirected"
"3714";"12137";"undirected"
"2433";"12138";"undirected"
"5224";"12139";"undirected"
"4910";"12140";"undirected"
"2119";"12141";"undirected"
"29";"12142";"undirected"
"6151";"12143";"undirected"
"6193";"12144";"undirected"
"873";"12145";"undirected"
"1390";"12146";"undirected"
"10871";"12147";"undirected"
"258";"12148";"undirected"
"192";"12149";"undirected"
"3117";"12150";"undirected"
"4183";"12151";"undirected"
"948";"12152";"undirected"
"8224";"12153";"undirected"
"1394";"12154";"undirected"
"7114";"12155";"undirected"
"685";"12156";"undirected"
"48";"12157";"undirected"
"11";"12158";"undirected"
"4898";"12159";"undirected"
"9889";"12160";"undirected"
"4233";"12161";"undirected"
"8133";"12162";"undirected"
"6175";"12163";"undirected"
"23";"12164";"undirected"
"8658";"12165";"undirected"
"1886";"12166";"undirected"
"2575";"12167";"undirected"
"2933";"12168";"undirected"
"5434";"12169";"undirected"
"1132";"12170";"undirected"
"525";"12171";"undirected"
"1556";"12172";"undirected"
"580";"12173";"undirected"
"5692";"12174";"undirected"
"1281";"12175";"undirected"
"23";"12176";"undirected"
"3859";"12177";"undirected"
"949";"12178";"undirected"
"361";"12179";"undirected"
"888";"12180";"undirected"
"3201";"12181";"undirected"
"7";"12182";"undirected"
"6500";"12183";"undirected"
"5382";"12184";"undirected"
"170";"12185";"undirected"
"17";"12186";"undirected"
"11221";"12187";"undirected"
"2094";"12188";"undirected"
"2421";"12189";"undirected"
"4989";"12190";"undirected"
"2507";"12191";"undirected"
"10604";"12192";"undirected"
"1133";"12193";"undirected"
"1906";"12194";"undirected"
"5087";"12195";"undirected"
"2975";"12196";"undirected"
"2205";"12197";"undirected"
"4578";"12198";"undirected"
"8";"12199";"undirected"
"3725";"12200";"undirected"
"8398";"12201";"undirected"
"984";"12202";"undirected"
"3767";"12203";"undirected"
"1939";"12204";"undirected"
"5874";"12205";"undirected"
"11045";"12206";"undirected"
"3664";"12207";"undirected"
"3781";"12208";"undirected"
"4115";"12209";"undirected"
"10248";"12210";"undirected"
"2022";"12211";"undirected"
"10415";"12212";"undirected"
"11863";"12213";"undirected"
"8705";"12214";"undirected"
"742";"12215";"undirected"
"8080";"12216";"undirected"
"846";"12217";"undirected"
"126";"12218";"undirected"
"11539";"12219";"undirected"
"462";"12220";"undirected"
"6563";"12221";"undirected"
"11045";"12222";"undirected"
"655";"12223";"undirected"
"2475";"12224";"undirected"
"1037";"12225";"undirected"
"465";"12226";"undirected"
"4485";"12227";"undirected"
"6";"12228";"undirected"
"6305";"12229";"undirected"
"2013";"12230";"undirected"
"8857";"12231";"undirected"
"4486";"12232";"undirected"
"5210";"12233";"undirected"
"1845";"12234";"undirected"
"3363";"12235";"undirected"
"9455";"12236";"undirected"
"5606";"12237";"undirected"
"7503";"12238";"undirected"
"1320";"12239";"undirected"
"9095";"12240";"undirected"
"2304";"12241";"undirected"
"2081";"12242";"undirected"
"2036";"12243";"undirected"
"3812";"12244";"undirected"
"8231";"12245";"undirected"
"3053";"12246";"undirected"
"6598";"12247";"undirected"
"3410";"12248";"undirected"
"8";"12249";"undirected"
"10167";"12250";"undirected"
"393";"12251";"undirected"
"3234";"12252";"undirected"
"203";"12253";"undirected"
"422";"12254";"undirected"
"2640";"12255";"undirected"
"7305";"12256";"undirected"
"8538";"12257";"undirected"
"274";"12258";"undirected"
"8056";"12259";"undirected"
"9887";"12260";"undirected"
"15";"12261";"undirected"
"10238";"12262";"undirected"
"3306";"12263";"undirected"
"816";"12264";"undirected"
"9816";"12265";"undirected"
"1800";"12266";"undirected"
"244";"12267";"undirected"
"8479";"12268";"undirected"
"5912";"12269";"undirected"
"2537";"12270";"undirected"
"1794";"12271";"undirected"
"2779";"12272";"undirected"
"1596";"12273";"undirected"
"1280";"12274";"undirected"
"168";"12275";"undirected"
"1986";"12276";"undirected"
"1728";"12277";"undirected"
"716";"12278";"undirected"
"643";"12279";"undirected"
"12278";"12280";"undirected"
"1291";"12281";"undirected"
"4132";"12282";"undirected"
"4221";"12283";"undirected"
"5195";"12284";"undirected"
"4265";"12285";"undirected"
"4903";"12286";"undirected"
"8717";"12287";"undirected"
"266";"12288";"undirected"
"36";"12289";"undirected"
"325";"12290";"undirected"
"7299";"12291";"undirected"
"405";"12292";"undirected"
"1277";"12293";"undirected"
"158";"12294";"undirected"
"8126";"12295";"undirected"
"1899";"12296";"undirected"
"7023";"12297";"undirected"
"8510";"12298";"undirected"
"11394";"12299";"undirected"
"1435";"12300";"undirected"
"1393";"12301";"undirected"
"8266";"12302";"undirected"
"1938";"12303";"undirected"
"6768";"12304";"undirected"
"8725";"12305";"undirected"
"631";"12306";"undirected"
"2762";"12307";"undirected"
"10923";"12308";"undirected"
"829";"12309";"undirected"
"8031";"12310";"undirected"
"147";"12311";"undirected"
"8996";"12312";"undirected"
"7452";"12313";"undirected"
"146";"12314";"undirected"
"429";"12315";"undirected"
"828";"12316";"undirected"
"3784";"12317";"undirected"
"384";"12318";"undirected"
"6764";"12319";"undirected"
"4568";"12320";"undirected"
"57";"12321";"undirected"
"10518";"12322";"undirected"
"6574";"12323";"undirected"
"148";"12324";"undirected"
"182";"12325";"undirected"
"14";"12326";"undirected"
"5902";"12327";"undirected"
"2268";"12328";"undirected"
"2539";"12329";"undirected"
"1919";"12330";"undirected"
"6722";"12331";"undirected"
"6480";"12332";"undirected"
"1864";"12333";"undirected"
"520";"12334";"undirected"
"3665";"12335";"undirected"
"9517";"12336";"undirected"
"4155";"12337";"undirected"
"7271";"12338";"undirected"
"1757";"12339";"undirected"
"1340";"12340";"undirected"
"5023";"12341";"undirected"
"34";"12342";"undirected"
"6601";"12343";"undirected"
"558";"12344";"undirected"
"3896";"12345";"undirected"
"1770";"12346";"undirected"
"2292";"12347";"undirected"
"4704";"12348";"undirected"
"1685";"12349";"undirected"
"11485";"12350";"undirected"
"147";"12351";"undirected"
"3783";"12352";"undirected"
"2142";"12353";"undirected"
"11";"12354";"undirected"
"2220";"12355";"undirected"
"11078";"12356";"undirected"
"6";"12357";"undirected"
"4494";"12358";"undirected"
"147";"12359";"undirected"
"8980";"12360";"undirected"
"2669";"12361";"undirected"
"50";"12362";"undirected"
"6183";"12363";"undirected"
"8416";"12364";"undirected"
"422";"12365";"undirected"
"6284";"12366";"undirected"
"147";"12367";"undirected"
"285";"12368";"undirected"
"74";"12369";"undirected"
"5388";"12370";"undirected"
"248";"12371";"undirected"
"27";"12372";"undirected"
"7350";"12373";"undirected"
"3159";"12374";"undirected"
"6292";"12375";"undirected"
"3710";"12376";"undirected"
"1987";"12377";"undirected"
"946";"12378";"undirected"
"1778";"12379";"undirected"
"9948";"12380";"undirected"
"2839";"12381";"undirected"
"2779";"12382";"undirected"
"1982";"12383";"undirected"
"6424";"12384";"undirected"
"3368";"12385";"undirected"
"2766";"12386";"undirected"
"6530";"12387";"undirected"
"5359";"12388";"undirected"
"8201";"12389";"undirected"
"6798";"12390";"undirected"
"1758";"12391";"undirected"
"4598";"12392";"undirected"
"594";"12393";"undirected"
"4851";"12394";"undirected"
"11485";"12395";"undirected"
"41";"12396";"undirected"
"4024";"12397";"undirected"
"1144";"12398";"undirected"
"2323";"12399";"undirected"
"1919";"12400";"undirected"
"2523";"12401";"undirected"
"5810";"12402";"undirected"
"2150";"12403";"undirected"
"11675";"12404";"undirected"
"43";"12405";"undirected"
"4436";"12406";"undirected"
"4";"12407";"undirected"
"10868";"12408";"undirected"
"6472";"12409";"undirected"
"59";"12410";"undirected"
"1333";"12411";"undirected"
"786";"12412";"undirected"
"1";"12413";"undirected"
"6731";"12414";"undirected"
"8777";"12415";"undirected"
"9888";"12416";"undirected"
"6709";"12417";"undirected"
"19";"12418";"undirected"
"2403";"12419";"undirected"
"6883";"12420";"undirected"
"5913";"12421";"undirected"
"8012";"12422";"undirected"
"9693";"12423";"undirected"
"619";"12424";"undirected"
"4391";"12425";"undirected"
"8";"12426";"undirected"
"5665";"12427";"undirected"
"86";"12428";"undirected"
"21";"12429";"undirected"
"8054";"12430";"undirected"
"302";"12431";"undirected"
"48";"12432";"undirected"
"38";"12433";"undirected"
"8222";"12434";"undirected"
"2436";"12435";"undirected"
"1011";"12436";"undirected"
"2607";"12437";"undirected"
"2611";"12438";"undirected"
"6218";"12439";"undirected"
"66";"12440";"undirected"
"2743";"12441";"undirected"
"2344";"12442";"undirected"
"105";"12443";"undirected"
"17";"12444";"undirected"
"1182";"12445";"undirected"
"4069";"12446";"undirected"
"396";"12447";"undirected"
"2";"12448";"undirected"
"5282";"12449";"undirected"
"630";"12450";"undirected"
"109";"12451";"undirected"
"328";"12452";"undirected"
"1622";"12453";"undirected"
"7508";"12454";"undirected"
"1546";"12455";"undirected"
"5864";"12456";"undirected"
"3173";"12457";"undirected"
"8735";"12458";"undirected"
"10663";"12459";"undirected"
"9659";"12460";"undirected"
"6419";"12461";"undirected"
"1146";"12462";"undirected"
"8303";"12463";"undirected"
"1002";"12464";"undirected"
"237";"12465";"undirected"
"53";"12466";"undirected"
"6050";"12467";"undirected"
"7119";"12468";"undirected"
"5585";"12469";"undirected"
"1072";"12470";"undirected"
"3915";"12471";"undirected"
"9384";"12472";"undirected"
"820";"12473";"undirected"
"5830";"12474";"undirected"
"10094";"12475";"undirected"
"96";"12476";"undirected"
"6581";"12477";"undirected"
"3411";"12478";"undirected"
"4272";"12479";"undirected"
"212";"12480";"undirected"
"11373";"12481";"undirected"
"5218";"12482";"undirected"
"7205";"12483";"undirected"
"12336";"12484";"undirected"
"4";"12485";"undirected"
"1042";"12486";"undirected"
"1602";"12487";"undirected"
"1664";"12488";"undirected"
"10705";"12489";"undirected"
"5771";"12490";"undirected"
"11746";"12491";"undirected"
"8042";"12492";"undirected"
"8721";"12493";"undirected"
"1784";"12494";"undirected"
"12";"12495";"undirected"
"7378";"12496";"undirected"
"7766";"12497";"undirected"
"9338";"12498";"undirected"
"3092";"12499";"undirected"
"6470";"12500";"undirected"
"3161";"12501";"undirected"
"10127";"12502";"undirected"
"1838";"12503";"undirected"
"2630";"12504";"undirected"
"6296";"12505";"undirected"
"2425";"12506";"undirected"
"9024";"12507";"undirected"
"3369";"12508";"undirected"
"109";"12509";"undirected"
"424";"12510";"undirected"
"1200";"12511";"undirected"
"1123";"12512";"undirected"
"12477";"12513";"undirected"
"1910";"12514";"undirected"
"438";"12515";"undirected"
"10110";"12516";"undirected"
"7";"12517";"undirected"
"3425";"12518";"undirected"
"3470";"12519";"undirected"
"2286";"12520";"undirected"
"1083";"12521";"undirected"
"2314";"12522";"undirected"
"10954";"12523";"undirected"
"334";"12524";"undirected"
"54";"12525";"undirected"
"1906";"12526";"undirected"
"10544";"12527";"undirected"
"4400";"12528";"undirected"
"2035";"12529";"undirected"
"1275";"12530";"undirected"
"5256";"12531";"undirected"
"920";"12532";"undirected"
"10810";"12533";"undirected"
"11852";"12534";"undirected"
"1660";"12535";"undirected"
"904";"12536";"undirected"
"8987";"12537";"undirected"
"10943";"12538";"undirected"
"6129";"12539";"undirected"
"1656";"12540";"undirected"
"9888";"12541";"undirected"
"9977";"12542";"undirected"
"15";"12543";"undirected"
"15";"12544";"undirected"
"7675";"12545";"undirected"
"2951";"12546";"undirected"
"4528";"12547";"undirected"
"9444";"12548";"undirected"
"8675";"12549";"undirected"
"315";"12550";"undirected"
"5583";"12551";"undirected"
"675";"12552";"undirected"
"275";"12553";"undirected"
"3225";"12554";"undirected"
"6652";"12555";"undirected"
"597";"12556";"undirected"
"8156";"12557";"undirected"
"8777";"12558";"undirected"
"54";"12559";"undirected"
"11340";"12560";"undirected"
"635";"12561";"undirected"
"11065";"12562";"undirected"
"6370";"12563";"undirected"
"358";"12564";"undirected"
"1649";"12565";"undirected"
"181";"12566";"undirected"
"5418";"12567";"undirected"
"5938";"12568";"undirected"
"143";"12569";"undirected"
"5998";"12570";"undirected"
"7";"12571";"undirected"
"2223";"12572";"undirected"
"12322";"12573";"undirected"
"10112";"12574";"undirected"
"5155";"12575";"undirected"
"1029";"12576";"undirected"
"83";"12577";"undirected"
"1148";"12578";"undirected"
"3478";"12579";"undirected"
"12348";"12580";"undirected"
"10455";"12581";"undirected"
"5174";"12582";"undirected"
"5345";"12583";"undirected"
"5709";"12584";"undirected"
"3235";"12585";"undirected"
"938";"12586";"undirected"
"7455";"12587";"undirected"
"6953";"12588";"undirected"
"8212";"12589";"undirected"
"846";"12590";"undirected"
"2310";"12591";"undirected"
"816";"12592";"undirected"
"223";"12593";"undirected"
"3591";"12594";"undirected"
"9638";"12595";"undirected"
"7853";"12596";"undirected"
"43";"12597";"undirected"
"723";"12598";"undirected"
"528";"12599";"undirected"
"3159";"12600";"undirected"
"96";"12601";"undirected"
"4206";"12602";"undirected"
"3299";"12603";"undirected"
"9408";"12604";"undirected"
"3755";"12605";"undirected"
"441";"12606";"undirected"
"1995";"12607";"undirected"
"8255";"12608";"undirected"
"7164";"12609";"undirected"
"10235";"12610";"undirected"
"4357";"12611";"undirected"
"3138";"12612";"undirected"
"440";"12613";"undirected"
"11335";"12614";"undirected"
"2153";"12615";"undirected"
"7799";"12616";"undirected"
"1329";"12617";"undirected"
"10089";"12618";"undirected"
"4092";"12619";"undirected"
"23";"12620";"undirected"
"183";"12621";"undirected"
"2409";"12622";"undirected"
"8";"12623";"undirected"
"4457";"12624";"undirected"
"6129";"12625";"undirected"
"7982";"12626";"undirected"
"4311";"12627";"undirected"
"4129";"12628";"undirected"
"8715";"12629";"undirected"
"8093";"12630";"undirected"
"8763";"12631";"undirected"
"4372";"12632";"undirected"
"208";"12633";"undirected"
"7532";"12634";"undirected"
"315";"12635";"undirected"
"6288";"12636";"undirected"
"2459";"12637";"undirected"
"415";"12638";"undirected"
"8261";"12639";"undirected"
"2469";"12640";"undirected"
"1363";"12641";"undirected"
"320";"12642";"undirected"
"11181";"12643";"undirected"
"6688";"12644";"undirected"
"9613";"12645";"undirected"
"6";"12646";"undirected"
"2937";"12647";"undirected"
"4736";"12648";"undirected"
"411";"12649";"undirected"
"3716";"12650";"undirected"
"8471";"12651";"undirected"
"945";"12652";"undirected"
"1034";"12653";"undirected"
"57";"12654";"undirected"
"429";"12655";"undirected"
"8379";"12656";"undirected"
"23";"12657";"undirected"
"67";"12658";"undirected"
"1027";"12659";"undirected"
"4151";"12660";"undirected"
"8825";"12661";"undirected"
"1456";"12662";"undirected"
"2488";"12663";"undirected"
"1938";"12664";"undirected"
"3537";"12665";"undirected"
"7033";"12666";"undirected"
"327";"12667";"undirected"
"2497";"12668";"undirected"
"5911";"12669";"undirected"
"11060";"12670";"undirected"
"82";"12671";"undirected"
"3419";"12672";"undirected"
"8010";"12673";"undirected"
"4041";"12674";"undirected"
"11762";"12675";"undirected"
"204";"12676";"undirected"
"663";"12677";"undirected"
"1656";"12678";"undirected"
"27";"12679";"undirected"
"3038";"12680";"undirected"
"6235";"12681";"undirected"
"1490";"12682";"undirected"
"406";"12683";"undirected"
"12078";"12684";"undirected"
"418";"12685";"undirected"
"4240";"12686";"undirected"
"10540";"12687";"undirected"
"1664";"12688";"undirected"
"631";"12689";"undirected"
"951";"12690";"undirected"
"1111";"12691";"undirected"
"1640";"12692";"undirected"
"711";"12693";"undirected"
"2404";"12694";"undirected"
"3116";"12695";"undirected"
"7843";"12696";"undirected"
"527";"12697";"undirected"
"6";"12698";"undirected"
"3388";"12699";"undirected"
"9631";"12700";"undirected"
"513";"12701";"undirected"
"4598";"12702";"undirected"
"9566";"12703";"undirected"
"2444";"12704";"undirected"
"5288";"12705";"undirected"
"1262";"12706";"undirected"
"7789";"12707";"undirected"
"12614";"12708";"undirected"
"4439";"12709";"undirected"
"44";"12710";"undirected"
"7729";"12711";"undirected"
"2654";"12712";"undirected"
"852";"12713";"undirected"
"10537";"12714";"undirected"
"678";"12715";"undirected"
"11402";"12716";"undirected"
"126";"12717";"undirected"
"3";"12718";"undirected"
"2069";"12719";"undirected"
"10815";"12720";"undirected"
"2942";"12721";"undirected"
"2365";"12722";"undirected"
"2850";"12723";"undirected"
"5795";"12724";"undirected"
"2027";"12725";"undirected"
"2652";"12726";"undirected"
"10126";"12727";"undirected"
"11382";"12728";"undirected"
"12";"12729";"undirected"
"11";"12730";"undirected"
"4555";"12731";"undirected"
"10341";"12732";"undirected"
"105";"12733";"undirected"
"5124";"12734";"undirected"
"4436";"12735";"undirected"
"5311";"12736";"undirected"
"8358";"12737";"undirected"
"5279";"12738";"undirected"
"685";"12739";"undirected"
"132";"12740";"undirected"
"361";"12741";"undirected"
"2262";"12742";"undirected"
"17";"12743";"undirected"
"12358";"12744";"undirected"
"758";"12745";"undirected"
"1845";"12746";"undirected"
"8432";"12747";"undirected"
"6624";"12748";"undirected"
"12557";"12749";"undirected"
"1403";"12750";"undirected"
"2378";"12751";"undirected"
"12560";"12752";"undirected"
"934";"12753";"undirected"
"2221";"12754";"undirected"
"2121";"12755";"undirected"
"12250";"12756";"undirected"
"1092";"12757";"undirected"
"5669";"12758";"undirected"
"3798";"12759";"undirected"
"6363";"12760";"undirected"
"7670";"12761";"undirected"
"9834";"12762";"undirected"
"4393";"12763";"undirected"
"8419";"12764";"undirected"
"6295";"12765";"undirected"
"62";"12766";"undirected"
"214";"12767";"undirected"
"7320";"12768";"undirected"
"3263";"12769";"undirected"
"7036";"12770";"undirected"
"4884";"12771";"undirected"
"315";"12772";"undirected"
"6548";"12773";"undirected"
"1949";"12774";"undirected"
"4739";"12775";"undirected"
"9950";"12776";"undirected"
"10872";"12777";"undirected"
"61";"12778";"undirected"
"1518";"12779";"undirected"
"4470";"12780";"undirected"
"7086";"12781";"undirected"
"360";"12782";"undirected"
"87";"12783";"undirected"
"7958";"12784";"undirected"
"8287";"12785";"undirected"
"2995";"12786";"undirected"
"9340";"12787";"undirected"
"2401";"12788";"undirected"
"5382";"12789";"undirected"
"2128";"12790";"undirected"
"7125";"12791";"undirected"
"722";"12792";"undirected"
"8196";"12793";"undirected"
"263";"12794";"undirected"
"544";"12795";"undirected"
"733";"12796";"undirected"
"175";"12797";"undirected"
"683";"12798";"undirected"
"207";"12799";"undirected"
"924";"12800";"undirected"
"45";"12801";"undirected"
"551";"12802";"undirected"
"10519";"12803";"undirected"
"167";"12804";"undirected"
"8244";"12805";"undirected"
"3085";"12806";"undirected"
"15";"12807";"undirected"
"75";"12808";"undirected"
"399";"12809";"undirected"
"4607";"12810";"undirected"
"8209";"12811";"undirected"
"365";"12812";"undirected"
"4371";"12813";"undirected"
"1064";"12814";"undirected"
"3346";"12815";"undirected"
"1119";"12816";"undirected"
"3943";"12817";"undirected"
"284";"12818";"undirected"
"4097";"12819";"undirected"
"3408";"12820";"undirected"
"6225";"12821";"undirected"
"3755";"12822";"undirected"
"8488";"12823";"undirected"
"9149";"12824";"undirected"
"841";"12825";"undirected"
"1919";"12826";"undirected"
"78";"12827";"undirected"
"5967";"12828";"undirected"
"7072";"12829";"undirected"
"5188";"12830";"undirected"
"98";"12831";"undirected"
"235";"12832";"undirected"
"11207";"12833";"undirected"
"143";"12834";"undirected"
"4069";"12835";"undirected"
"5646";"12836";"undirected"
"10265";"12837";"undirected"
"3602";"12838";"undirected"
"1218";"12839";"undirected"
"635";"12840";"undirected"
"4";"12841";"undirected"
"7235";"12842";"undirected"
"12082";"12843";"undirected"
"102";"12844";"undirected"
"1738";"12845";"undirected"
"259";"12846";"undirected"
"2336";"12847";"undirected"
"4137";"12848";"undirected"
"940";"12849";"undirected"
"176";"12850";"undirected"
"10968";"12851";"undirected"
"43";"12852";"undirected"
"10529";"12853";"undirected"
"5617";"12854";"undirected"
"9582";"12855";"undirected"
"4615";"12856";"undirected"
"2658";"12857";"undirected"
"1407";"12858";"undirected"
"202";"12859";"undirected"
"275";"12860";"undirected"
"5885";"12861";"undirected"
"1741";"12862";"undirected"
"893";"12863";"undirected"
"429";"12864";"undirected"
"1741";"12865";"undirected"
"1643";"12866";"undirected"
"1917";"12867";"undirected"
"12368";"12868";"undirected"
"8363";"12869";"undirected"
"10714";"12870";"undirected"
"909";"12871";"undirected"
"3291";"12872";"undirected"
"95";"12873";"undirected"
"6";"12874";"undirected"
"11703";"12875";"undirected"
"4528";"12876";"undirected"
"261";"12877";"undirected"
"10730";"12878";"undirected"
"11818";"12879";"undirected"
"10092";"12880";"undirected"
"1113";"12881";"undirected"
"12564";"12882";"undirected"
"7803";"12883";"undirected"
"12200";"12884";"undirected"
"3733";"12885";"undirected"
"195";"12886";"undirected"
"501";"12887";"undirected"
"286";"12888";"undirected"
"5632";"12889";"undirected"
"162";"12890";"undirected"
"56";"12891";"undirected"
"247";"12892";"undirected"
"551";"12893";"undirected"
"1146";"12894";"undirected"
"3260";"12895";"undirected"
"2745";"12896";"undirected"
"2026";"12897";"undirected"
"4966";"12898";"undirected"
"4815";"12899";"undirected"
"1403";"12900";"undirected"
"10103";"12901";"undirected"
"5201";"12902";"undirected"
"9572";"12903";"undirected"
"9623";"12904";"undirected"
"4886";"12905";"undirected"
"1528";"12906";"undirected"
"6495";"12907";"undirected"
"574";"12908";"undirected"
"3209";"12909";"undirected"
"4620";"12910";"undirected"
"5029";"12911";"undirected"
"701";"12912";"undirected"
"391";"12913";"undirected"
"1769";"12914";"undirected"
"544";"12915";"undirected"
"513";"12916";"undirected"
"6";"12917";"undirected"
"1434";"12918";"undirected"
"2176";"12919";"undirected"
"327";"12920";"undirected"
"9209";"12921";"undirected"
"110";"12922";"undirected"
"6320";"12923";"undirected"
"1778";"12924";"undirected"
"2569";"12925";"undirected"
"5063";"12926";"undirected"
"43";"12927";"undirected"
"39";"12928";"undirected"
"12558";"12929";"undirected"
"344";"12930";"undirected"
"1";"12931";"undirected"
"8481";"12932";"undirected"
"1969";"12933";"undirected"
"580";"12934";"undirected"
"7421";"12935";"undirected"
"26";"12936";"undirected"
"8242";"12937";"undirected"
"208";"12938";"undirected"
"7739";"12939";"undirected"
"3678";"12940";"undirected"
"11212";"12941";"undirected"
"7950";"12942";"undirected"
"219";"12943";"undirected"
"3204";"12944";"undirected"
"1771";"12945";"undirected"
"184";"12946";"undirected"
"3448";"12947";"undirected"
"1298";"12948";"undirected"
"10876";"12949";"undirected"
"8061";"12950";"undirected"
"2114";"12951";"undirected"
"308";"12952";"undirected"
"965";"12953";"undirected"
"9824";"12954";"undirected"
"476";"12955";"undirected"
"8132";"12956";"undirected"
"1685";"12957";"undirected"
"1524";"12958";"undirected"
"11864";"12959";"undirected"
"8815";"12960";"undirected"
"1230";"12961";"undirected"
"12531";"12962";"undirected"
"1453";"12963";"undirected"
"3337";"12964";"undirected"
"6068";"12965";"undirected"
"1886";"12966";"undirected"
"11335";"12967";"undirected"
"1691";"12968";"undirected"
"11107";"12969";"undirected"
"4285";"12970";"undirected"
"26";"12971";"undirected"
"6607";"12972";"undirected"
"1604";"12973";"undirected"
"2699";"12974";"undirected"
"833";"12975";"undirected"
"10680";"12976";"undirected"
"3760";"12977";"undirected"
"5984";"12978";"undirected"
"4474";"12979";"undirected"
"6102";"12980";"undirected"
"105";"12981";"undirected"
"5671";"12982";"undirected"
"427";"12983";"undirected"
"384";"12984";"undirected"
"10931";"12985";"undirected"
"342";"12986";"undirected"
"457";"12987";"undirected"
"2837";"12988";"undirected"
"1077";"12989";"undirected"
"3005";"12990";"undirected"
"10244";"12991";"undirected"
"12573";"12992";"undirected"
"579";"12993";"undirected"
"5321";"12994";"undirected"
"4750";"12995";"undirected"
"3164";"12996";"undirected"
"3377";"12997";"undirected"
"758";"12998";"undirected"
"9789";"12999";"undirected"
"597";"13000";"undirected"
"7503";"13001";"undirected"
"424";"13002";"undirected"
"11138";"13003";"undirected"
"4058";"13004";"undirected"
"813";"13005";"undirected"
"435";"13006";"undirected"
"3853";"13007";"undirected"
"2910";"13008";"undirected"
"7687";"13009";"undirected"
"2589";"13010";"undirected"
"11537";"13011";"undirected"
"345";"13012";"undirected"
"3304";"13013";"undirected"
"4360";"13014";"undirected"
"8028";"13015";"undirected"
"8578";"13016";"undirected"
"126";"13017";"undirected"
"412";"13018";"undirected"
"231";"13019";"undirected"
"105";"13020";"undirected"
"7816";"13021";"undirected"
"778";"13022";"undirected"
"10566";"13023";"undirected"
"115";"13024";"undirected"
"670";"13025";"undirected"
"2544";"13026";"undirected"
"8096";"13027";"undirected"
"92";"13028";"undirected"
"3080";"13029";"undirected"
"10";"13030";"undirected"
"69";"13031";"undirected"
"2083";"13032";"undirected"
"379";"13033";"undirected"
"476";"13034";"undirected"
"6130";"13035";"undirected"
"2283";"13036";"undirected"
"10989";"13037";"undirected"
"57";"13038";"undirected"
"6091";"13039";"undirected"
"3564";"13040";"undirected"
"66";"13041";"undirected"
"2059";"13042";"undirected"
"4771";"13043";"undirected"
"3628";"13044";"undirected"
"1129";"13045";"undirected"
"964";"13046";"undirected"
"12764";"13047";"undirected"
"1496";"13048";"undirected"
"9781";"13049";"undirected"
"3755";"13050";"undirected"
"3403";"13051";"undirected"
"2545";"13052";"undirected"
"4484";"13053";"undirected"
"3678";"13054";"undirected"
"76";"13055";"undirected"
"9108";"13056";"undirected"
"802";"13057";"undirected"
"924";"13058";"undirected"
"4665";"13059";"undirected"
"2614";"13060";"undirected"
"315";"13061";"undirected"
"57";"13062";"undirected"
"1765";"13063";"undirected"
"8119";"13064";"undirected"
"1487";"13065";"undirected"
"6225";"13066";"undirected"
"5244";"13067";"undirected"
"6387";"13068";"undirected"
"1512";"13069";"undirected"
"12458";"13070";"undirected"
"3681";"13071";"undirected"
"5557";"13072";"undirected"
"2203";"13073";"undirected"
"1683";"13074";"undirected"
"3038";"13075";"undirected"
"2150";"13076";"undirected"
"4405";"13077";"undirected"
"3595";"13078";"undirected"
"39";"13079";"undirected"
"6316";"13080";"undirected"
"2118";"13081";"undirected"
"14";"13082";"undirected"
"8072";"13083";"undirected"
"5904";"13084";"undirected"
"1140";"13085";"undirected"
"1576";"13086";"undirected"
"6529";"13087";"undirected"
"3425";"13088";"undirected"
"9798";"13089";"undirected"
"9177";"13090";"undirected"
"6755";"13091";"undirected"
"3500";"13092";"undirected"
"12";"13093";"undirected"
"10573";"13094";"undirected"
"3114";"13095";"undirected"
"7226";"13096";"undirected"
"337";"13097";"undirected"
"6606";"13098";"undirected"
"7265";"13099";"undirected"
"779";"13100";"undirected"
"645";"13101";"undirected"
"3460";"13102";"undirected"
"7758";"13103";"undirected"
"12354";"13104";"undirected"
"2092";"13105";"undirected"
"723";"13106";"undirected"
"2555";"13107";"undirected"
"9878";"13108";"undirected"
"10816";"13109";"undirected"
"2733";"13110";"undirected"
"11227";"13111";"undirected"
"10101";"13112";"undirected"
"11374";"13113";"undirected"
"1230";"13114";"undirected"
"10328";"13115";"undirected"
"9244";"13116";"undirected"
"476";"13117";"undirected"
"2293";"13118";"undirected"
"8";"13119";"undirected"
"3417";"13120";"undirected"
"2529";"13121";"undirected"
"361";"13122";"undirected"
"275";"13123";"undirected"
"3917";"13124";"undirected"
"11624";"13125";"undirected"
"214";"13126";"undirected"
"3099";"13127";"undirected"
"4747";"13128";"undirected"
"1468";"13129";"undirected"
"351";"13130";"undirected"
"768";"13131";"undirected"
"12341";"13132";"undirected"
"9168";"13133";"undirected"
"6998";"13134";"undirected"
"1829";"13135";"undirected"
"9140";"13136";"undirected"
"12794";"13137";"undirected"
"2096";"13138";"undirected"
