"source";"target";"type"
"610";"5557";"undirected"
"2470";"5557";"undirected"
"4499";"5558";"undirected"
"83";"5558";"undirected"
"2581";"5559";"undirected"
"84";"5559";"undirected"
"2000";"5560";"undirected"
"5";"5560";"undirected"
"1233";"5561";"undirected"
"269";"5561";"undirected"
"2860";"5562";"undirected"
"2";"5562";"undirected"
"95";"5563";"undirected"
"2259";"5563";"undirected"
"129";"5564";"undirected"
"263";"5564";"undirected"
"1259";"5565";"undirected"
"1866";"5565";"undirected"
"105";"5566";"undirected"
"2596";"5566";"undirected"
"5400";"5567";"undirected"
"1749";"5567";"undirected"
"3301";"5568";"undirected"
"2923";"5568";"undirected"
"973";"5569";"undirected"
"736";"5569";"undirected"
"1517";"5570";"undirected"
"5256";"5570";"undirected"
"249";"5571";"undirected"
"2982";"5571";"undirected"
"3345";"5572";"undirected"
"4609";"5572";"undirected"
"407";"5573";"undirected"
"2359";"5573";"undirected"
"688";"5574";"undirected"
"3922";"5574";"undirected"
"2724";"5575";"undirected"
"247";"5575";"undirected"
"411";"5576";"undirected"
"4105";"5576";"undirected"
"713";"5577";"undirected"
"2878";"5577";"undirected"
"845";"5578";"undirected"
"97";"5578";"undirected"
"5326";"5579";"undirected"
"13";"5579";"undirected"
"575";"5580";"undirected"
"4609";"5580";"undirected"
"3144";"5581";"undirected"
"3122";"5581";"undirected"
"5083";"5582";"undirected"
"750";"5582";"undirected"
"118";"5583";"undirected"
"15";"5583";"undirected"
"16";"5584";"undirected"
"5546";"5584";"undirected"
"362";"5585";"undirected"
"1981";"5585";"undirected"
"1209";"5586";"undirected"
"4592";"5586";"undirected"
"743";"5587";"undirected"
"1240";"5587";"undirected"
"5488";"5588";"undirected"
"3136";"5588";"undirected"
"179";"5589";"undirected"
"256";"5589";"undirected"
"966";"5590";"undirected"
"362";"5590";"undirected"
"3973";"5591";"undirected"
"5285";"5591";"undirected"
"3148";"5592";"undirected"
"2151";"5592";"undirected"
"2953";"5593";"undirected"
"104";"5593";"undirected"
"1198";"5594";"undirected"
"5";"5594";"undirected"
"2427";"5595";"undirected"
"336";"5595";"undirected"
"4052";"5596";"undirected"
"8";"5596";"undirected"
"3050";"5597";"undirected"
"2930";"5597";"undirected"
"21";"5598";"undirected"
"949";"5598";"undirected"
"385";"5599";"undirected"
"1933";"5599";"undirected"
"2053";"5600";"undirected"
"5";"5600";"undirected"
"1058";"5601";"undirected"
"349";"5601";"undirected"
"296";"5602";"undirected"
"1663";"5602";"undirected"
"189";"5603";"undirected"
"1226";"5603";"undirected"
"612";"5604";"undirected"
"206";"5604";"undirected"
"2109";"5605";"undirected"
"3528";"5605";"undirected"
"667";"5606";"undirected"
"1283";"5606";"undirected"
"460";"5607";"undirected"
"1963";"5607";"undirected"
"626";"5608";"undirected"
"481";"5608";"undirected"
"4235";"5609";"undirected"
"4474";"5609";"undirected"
"1284";"5610";"undirected"
"5";"5610";"undirected"
"4209";"5611";"undirected"
"182";"5611";"undirected"
"5549";"5612";"undirected"
"665";"5612";"undirected"
"1625";"5613";"undirected"
"2119";"5613";"undirected"
"5199";"5614";"undirected"
"209";"5614";"undirected"
"4247";"5615";"undirected"
"2133";"5615";"undirected"
"1614";"5616";"undirected"
"74";"5616";"undirected"
"672";"5617";"undirected"
"754";"5617";"undirected"
"4533";"5618";"undirected"
"212";"5618";"undirected"
"117";"5619";"undirected"
"200";"5619";"undirected"
"2044";"5620";"undirected"
"876";"5620";"undirected"
"647";"5621";"undirected"
"4288";"5621";"undirected"
"6";"5622";"undirected"
"5609";"5622";"undirected"
"5113";"5623";"undirected"
"4531";"5623";"undirected"
"868";"5624";"undirected"
"4670";"5624";"undirected"
"674";"5625";"undirected"
"1319";"5625";"undirected"
"206";"5626";"undirected"
"2184";"5626";"undirected"
"5";"5627";"undirected"
"1491";"5627";"undirected"
"8";"5628";"undirected"
"4158";"5628";"undirected"
"381";"5629";"undirected"
"3700";"5629";"undirected"
"1287";"5630";"undirected"
"4090";"5630";"undirected"
"4606";"5631";"undirected"
"2671";"5631";"undirected"
"510";"5632";"undirected"
"2870";"5632";"undirected"
"4433";"5633";"undirected"
"4736";"5633";"undirected"
"3112";"5634";"undirected"
"4973";"5634";"undirected"
"258";"5635";"undirected"
"4";"5635";"undirected"
"832";"5636";"undirected"
"206";"5636";"undirected"
"3218";"5637";"undirected"
"27";"5637";"undirected"
"354";"5638";"undirected"
"52";"5638";"undirected"
"2233";"5639";"undirected"
"16";"5639";"undirected"
"1797";"5640";"undirected"
"5632";"5640";"undirected"
"1488";"5641";"undirected"
"1261";"5641";"undirected"
"3994";"5642";"undirected"
"1519";"5642";"undirected"
"3961";"5643";"undirected"
"400";"5643";"undirected"
"5624";"5644";"undirected"
"1553";"5644";"undirected"
"2948";"5645";"undirected"
"753";"5645";"undirected"
"1902";"5646";"undirected"
"4315";"5646";"undirected"
"5303";"5647";"undirected"
"1681";"5647";"undirected"
"5030";"5648";"undirected"
"334";"5648";"undirected"
"3637";"5649";"undirected"
"719";"5649";"undirected"
"92";"5650";"undirected"
"482";"5650";"undirected"
"1026";"5651";"undirected"
"3898";"5651";"undirected"
"539";"5652";"undirected"
"751";"5652";"undirected"
"5250";"5653";"undirected"
"235";"5653";"undirected"
"3458";"5654";"undirected"
"445";"5654";"undirected"
"574";"5655";"undirected"
"3571";"5655";"undirected"
"1002";"5656";"undirected"
"481";"5656";"undirected"
"3542";"5657";"undirected"
"1704";"5657";"undirected"
"12";"5658";"undirected"
"2087";"5658";"undirected"
"1917";"5659";"undirected"
"354";"5659";"undirected"
"10";"5660";"undirected"
"3898";"5660";"undirected"
"1088";"5661";"undirected"
"444";"5661";"undirected"
"1369";"5662";"undirected"
"192";"5662";"undirected"
"1045";"5663";"undirected"
"2743";"5663";"undirected"
"31";"5664";"undirected"
"10";"5664";"undirected"
"408";"5665";"undirected"
"563";"5665";"undirected"
"1183";"5666";"undirected"
"2167";"5666";"undirected"
"1646";"5667";"undirected"
"3534";"5667";"undirected"
"5";"5668";"undirected"
"2000";"5668";"undirected"
"2184";"5669";"undirected"
"34";"5669";"undirected"
"2633";"5670";"undirected"
"130";"5670";"undirected"
"545";"5671";"undirected"
"12";"5671";"undirected"
"2444";"5672";"undirected"
"2683";"5672";"undirected"
"295";"5673";"undirected"
"4308";"5673";"undirected"
"2663";"5674";"undirected"
"5167";"5674";"undirected"
"86";"5675";"undirected"
"729";"5675";"undirected"
"4838";"5676";"undirected"
"908";"5676";"undirected"
"47";"5677";"undirected"
"1933";"5677";"undirected"
"778";"5678";"undirected"
"2772";"5678";"undirected"
"59";"5679";"undirected"
"912";"5679";"undirected"
"5467";"5680";"undirected"
"2714";"5680";"undirected"
"1980";"5681";"undirected"
"1844";"5681";"undirected"
"3135";"5682";"undirected"
"377";"5682";"undirected"
"1535";"5683";"undirected"
"2076";"5683";"undirected"
"555";"5684";"undirected"
"1772";"5684";"undirected"
"1737";"5685";"undirected"
"1158";"5685";"undirected"
"2746";"5686";"undirected"
"1751";"5686";"undirected"
"4504";"5687";"undirected"
"3584";"5687";"undirected"
"28";"5688";"undirected"
"2114";"5688";"undirected"
"5600";"5689";"undirected"
"3899";"5689";"undirected"
"341";"5690";"undirected"
"183";"5690";"undirected"
"4236";"5691";"undirected"
"80";"5691";"undirected"
"2086";"5692";"undirected"
"5274";"5692";"undirected"
"1780";"5693";"undirected"
"5266";"5693";"undirected"
"979";"5694";"undirected"
"726";"5694";"undirected"
"4427";"5695";"undirected"
"1209";"5695";"undirected"
"179";"5696";"undirected"
"3211";"5696";"undirected"
"12";"5697";"undirected"
"614";"5697";"undirected"
"10";"5698";"undirected"
"429";"5698";"undirected"
"280";"5699";"undirected"
"1646";"5699";"undirected"
"3017";"5700";"undirected"
"4855";"5700";"undirected"
"2666";"5701";"undirected"
"1050";"5701";"undirected"
"4235";"5702";"undirected"
"654";"5702";"undirected"
"2217";"5703";"undirected"
"2021";"5703";"undirected"
"57";"5704";"undirected"
"678";"5704";"undirected"
"1138";"5705";"undirected"
"94";"5705";"undirected"
"32";"5706";"undirected"
"94";"5706";"undirected"
"174";"5707";"undirected"
"231";"5707";"undirected"
"24";"5708";"undirected"
"1068";"5708";"undirected"
"1896";"5709";"undirected"
"2059";"5709";"undirected"
"2579";"5710";"undirected"
"297";"5710";"undirected"
"2439";"5711";"undirected"
"296";"5711";"undirected"
"721";"5712";"undirected"
"1366";"5712";"undirected"
"4492";"5713";"undirected"
"412";"5713";"undirected"
"30";"5714";"undirected"
"1127";"5714";"undirected"
"2856";"5715";"undirected"
"2346";"5715";"undirected"
"2841";"5716";"undirected"
"669";"5716";"undirected"
"1695";"5717";"undirected"
"270";"5717";"undirected"
"4862";"5718";"undirected"
"2";"5718";"undirected"
"477";"5719";"undirected"
"3700";"5719";"undirected"
"491";"5720";"undirected"
"1696";"5720";"undirected"
"1910";"5721";"undirected"
"884";"5721";"undirected"
"4393";"5722";"undirected"
"26";"5722";"undirected"
"4762";"5723";"undirected"
"254";"5723";"undirected"
"41";"5724";"undirected"
"8";"5724";"undirected"
"13";"5725";"undirected"
"249";"5725";"undirected"
"3";"5726";"undirected"
"34";"5726";"undirected"
"3419";"5727";"undirected"
"1849";"5727";"undirected"
"4327";"5728";"undirected"
"776";"5728";"undirected"
"1246";"5729";"undirected"
"782";"5729";"undirected"
"1448";"5730";"undirected"
"4";"5730";"undirected"
"2959";"5731";"undirected"
"38";"5731";"undirected"
"465";"5732";"undirected"
"4452";"5732";"undirected"
"14";"5733";"undirected"
"429";"5733";"undirected"
"542";"5734";"undirected"
"132";"5734";"undirected"
"5287";"5735";"undirected"
"330";"5735";"undirected"
"111";"5736";"undirected"
"69";"5736";"undirected"
"555";"5737";"undirected"
"1051";"5737";"undirected"
"179";"5738";"undirected"
"5136";"5738";"undirected"
"5";"5739";"undirected"
"4091";"5739";"undirected"
"1";"5740";"undirected"
"14";"5740";"undirected"
"490";"5741";"undirected"
"963";"5741";"undirected"
"57";"5742";"undirected"
"4415";"5742";"undirected"
"575";"5743";"undirected"
"179";"5743";"undirected"
"271";"5744";"undirected"
"1814";"5744";"undirected"
"2655";"5745";"undirected"
"180";"5745";"undirected"
"406";"5746";"undirected"
"2840";"5746";"undirected"
"2067";"5747";"undirected"
"3170";"5747";"undirected"
"1416";"5748";"undirected"
"2384";"5748";"undirected"
"204";"5749";"undirected"
"782";"5749";"undirected"
"529";"5750";"undirected"
"1238";"5750";"undirected"
"4530";"5751";"undirected"
"11";"5751";"undirected"
"3697";"5752";"undirected"
"3922";"5752";"undirected"
"742";"5753";"undirected"
"1430";"5753";"undirected"
"377";"5754";"undirected"
"276";"5754";"undirected"
"1774";"5755";"undirected"
"45";"5755";"undirected"
"985";"5756";"undirected"
"2918";"5756";"undirected"
"2512";"5757";"undirected"
"5020";"5757";"undirected"
"2608";"5758";"undirected"
"4915";"5758";"undirected"
"5283";"5759";"undirected"
"392";"5759";"undirected"
"410";"5760";"undirected"
"203";"5760";"undirected"
"2397";"5761";"undirected"
"1987";"5761";"undirected"
"66";"5762";"undirected"
"3837";"5762";"undirected"
"5474";"5763";"undirected"
"527";"5763";"undirected"
"1781";"5764";"undirected"
"519";"5764";"undirected"
"48";"5765";"undirected"
"658";"5765";"undirected"
"4536";"5766";"undirected"
"1027";"5766";"undirected"
"53";"5767";"undirected"
"24";"5767";"undirected"
"1996";"5768";"undirected"
"1143";"5768";"undirected"
"2566";"5769";"undirected"
"30";"5769";"undirected"
"4588";"5770";"undirected"
"1032";"5770";"undirected"
"3403";"5771";"undirected"
"27";"5771";"undirected"
"1206";"5772";"undirected"
"756";"5772";"undirected"
"4814";"5773";"undirected"
"1059";"5773";"undirected"
"2162";"5774";"undirected"
"1722";"5774";"undirected"
"415";"5775";"undirected"
"13";"5775";"undirected"
"4358";"5776";"undirected"
"1112";"5776";"undirected"
"272";"5777";"undirected"
"2303";"5777";"undirected"
"127";"5778";"undirected"
"1694";"5778";"undirected"
"100";"5779";"undirected"
"3619";"5779";"undirected"
"172";"5780";"undirected"
"46";"5780";"undirected"
"2086";"5781";"undirected"
"1226";"5781";"undirected"
"1290";"5782";"undirected"
"3582";"5782";"undirected"
"1924";"5783";"undirected"
"1503";"5783";"undirected"
"13";"5784";"undirected"
"2542";"5784";"undirected"
"178";"5785";"undirected"
"2744";"5785";"undirected"
"1800";"5786";"undirected"
"679";"5786";"undirected"
"1223";"5787";"undirected"
"16";"5787";"undirected"
"2237";"5788";"undirected"
"502";"5788";"undirected"
"576";"5789";"undirected"
"3226";"5789";"undirected"
"191";"5790";"undirected"
"1159";"5790";"undirected"
"1389";"5791";"undirected"
"4290";"5791";"undirected"
"129";"5792";"undirected"
"104";"5792";"undirected"
"8";"5793";"undirected"
"5012";"5793";"undirected"
"1431";"5794";"undirected"
"1616";"5794";"undirected"
"1830";"5795";"undirected"
"1828";"5795";"undirected"
"2739";"5796";"undirected"
"975";"5796";"undirected"
"1145";"5797";"undirected"
"2373";"5797";"undirected"
"1593";"5798";"undirected"
"5381";"5798";"undirected"
"4694";"5799";"undirected"
"1461";"5799";"undirected"
"2372";"5800";"undirected"
"66";"5800";"undirected"
"52";"5801";"undirected"
"2260";"5801";"undirected"
"4872";"5802";"undirected"
"3547";"5802";"undirected"
"360";"5803";"undirected"
"2760";"5803";"undirected"
"7";"5804";"undirected"
"4859";"5804";"undirected"
"2616";"5805";"undirected"
"850";"5805";"undirected"
"4647";"5806";"undirected"
"4648";"5806";"undirected"
"139";"5807";"undirected"
"2320";"5807";"undirected"
"2333";"5808";"undirected"
"4223";"5808";"undirected"
"1934";"5809";"undirected"
"1646";"5809";"undirected"
"5600";"5810";"undirected"
"1032";"5810";"undirected"
"692";"5811";"undirected"
"4953";"5811";"undirected"
"5685";"5812";"undirected"
"2126";"5812";"undirected"
"5525";"5813";"undirected"
"2044";"5813";"undirected"
"5751";"5814";"undirected"
"1374";"5814";"undirected"
"1501";"5815";"undirected"
"3343";"5815";"undirected"
"1";"5816";"undirected"
"2888";"5816";"undirected"
"13";"5817";"undirected"
"1506";"5817";"undirected"
"810";"5818";"undirected"
"1201";"5818";"undirected"
"5390";"5819";"undirected"
"1381";"5819";"undirected"
"19";"5820";"undirected"
"669";"5820";"undirected"
"2814";"5821";"undirected"
"931";"5821";"undirected"
"429";"5822";"undirected"
"67";"5822";"undirected"
"544";"5823";"undirected"
"5096";"5823";"undirected"
"60";"5824";"undirected"
"559";"5824";"undirected"
"5";"5825";"undirected"
"2331";"5825";"undirected"
"33";"5826";"undirected"
"75";"5826";"undirected"
"2336";"5827";"undirected"
"455";"5827";"undirected"
"1029";"5828";"undirected"
"159";"5828";"undirected"
"140";"5829";"undirected"
"2935";"5829";"undirected"
"1535";"5830";"undirected"
"1534";"5830";"undirected"
"1706";"5831";"undirected"
"2333";"5831";"undirected"
"51";"5832";"undirected"
"1223";"5832";"undirected"
"830";"5833";"undirected"
"66";"5833";"undirected"
"4154";"5834";"undirected"
"21";"5834";"undirected"
"1385";"5835";"undirected"
"817";"5835";"undirected"
"3194";"5836";"undirected"
"1050";"5836";"undirected"
"4897";"5837";"undirected"
"1531";"5837";"undirected"
"4646";"5838";"undirected"
"287";"5838";"undirected"
"5091";"5839";"undirected"
"2679";"5839";"undirected"
"2514";"5840";"undirected"
"5570";"5840";"undirected"
"11";"5841";"undirected"
"5674";"5841";"undirected"
"129";"5842";"undirected"
"8";"5842";"undirected"
"998";"5843";"undirected"
"173";"5843";"undirected"
"688";"5844";"undirected"
"3519";"5844";"undirected"
"1668";"5845";"undirected"
"3833";"5845";"undirected"
"3736";"5846";"undirected"
"5029";"5846";"undirected"
"1559";"5847";"undirected"
"2603";"5847";"undirected"
"2055";"5848";"undirected"
"2126";"5848";"undirected"
"3793";"5849";"undirected"
"5161";"5849";"undirected"
"10";"5850";"undirected"
"1355";"5850";"undirected"
"4958";"5851";"undirected"
"27";"5851";"undirected"
"1223";"5852";"undirected"
"10";"5852";"undirected"
"2882";"5853";"undirected"
"714";"5853";"undirected"
"1443";"5854";"undirected"
"6";"5854";"undirected"
"505";"5855";"undirected"
"196";"5855";"undirected"
"2428";"5856";"undirected"
"3514";"5856";"undirected"
"4795";"5857";"undirected"
"918";"5857";"undirected"
"1634";"5858";"undirected"
"6";"5858";"undirected"
"3453";"5859";"undirected"
"132";"5859";"undirected"
"323";"5860";"undirected"
"2084";"5860";"undirected"
"11";"5861";"undirected"
"3177";"5861";"undirected"
"1465";"5862";"undirected"
"4445";"5862";"undirected"
"24";"5863";"undirected"
"678";"5863";"undirected"
"5565";"5864";"undirected"
"3003";"5864";"undirected"
"5073";"5865";"undirected"
"67";"5865";"undirected"
"1724";"5866";"undirected"
"460";"5866";"undirected"
"1539";"5867";"undirected"
"1905";"5867";"undirected"
"474";"5868";"undirected"
"4492";"5868";"undirected"
"249";"5869";"undirected"
"1045";"5869";"undirected"
"3635";"5870";"undirected"
"2";"5870";"undirected"
"2020";"5871";"undirected"
"28";"5871";"undirected"
"5420";"5872";"undirected"
"644";"5872";"undirected"
"254";"5873";"undirected"
"1789";"5873";"undirected"
"16";"5874";"undirected"
"1316";"5874";"undirected"
"301";"5875";"undirected"
"2291";"5875";"undirected"
"1682";"5876";"undirected"
"1095";"5876";"undirected"
"556";"5877";"undirected"
"594";"5877";"undirected"
"1740";"5878";"undirected"
"3919";"5878";"undirected"
"899";"5879";"undirected"
"1305";"5879";"undirected"
"460";"5880";"undirected"
"2359";"5880";"undirected"
"5551";"5881";"undirected"
"1471";"5881";"undirected"
"4639";"5882";"undirected"
"219";"5882";"undirected"
"58";"5883";"undirected"
"2282";"5883";"undirected"
"59";"5884";"undirected"
"436";"5884";"undirected"
"554";"5885";"undirected"
"4399";"5885";"undirected"
"176";"5886";"undirected"
"4742";"5886";"undirected"
"3953";"5887";"undirected"
"4374";"5887";"undirected"
"19";"5888";"undirected"
"278";"5888";"undirected"
"4585";"5889";"undirected"
"440";"5889";"undirected"
"3905";"5890";"undirected"
"1837";"5890";"undirected"
"4977";"5891";"undirected"
"3769";"5891";"undirected"
"726";"5892";"undirected"
"282";"5892";"undirected"
"2960";"5893";"undirected"
"3019";"5893";"undirected"
"1298";"5894";"undirected"
"2749";"5894";"undirected"
"1148";"5895";"undirected"
"258";"5895";"undirected"
"626";"5896";"undirected"
"2267";"5896";"undirected"
"2044";"5897";"undirected"
"3028";"5897";"undirected"
"1162";"5898";"undirected"
"1178";"5898";"undirected"
"2819";"5899";"undirected"
"900";"5899";"undirected"
"2810";"5900";"undirected"
"1949";"5900";"undirected"
"3458";"5901";"undirected"
"1261";"5901";"undirected"
"1613";"5902";"undirected"
"4044";"5902";"undirected"
"6";"5903";"undirected"
"5681";"5903";"undirected"
"2675";"5904";"undirected"
"3613";"5904";"undirected"
"27";"5905";"undirected"
"5466";"5905";"undirected"
"4958";"5906";"undirected"
"4137";"5906";"undirected"
"16";"5907";"undirected"
"560";"5907";"undirected"
"1194";"5908";"undirected"
"4724";"5908";"undirected"
"36";"5909";"undirected"
"5600";"5909";"undirected"
"722";"5910";"undirected"
"5843";"5910";"undirected"
"3737";"5911";"undirected"
"524";"5911";"undirected"
"5732";"5912";"undirected"
"135";"5912";"undirected"
"4887";"5913";"undirected"
"4401";"5913";"undirected"
"706";"5914";"undirected"
"3818";"5914";"undirected"
"1240";"5915";"undirected"
"5839";"5915";"undirected"
"391";"5916";"undirected"
"2930";"5916";"undirected"
"763";"5917";"undirected"
"3517";"5917";"undirected"
"5085";"5918";"undirected"
"2433";"5918";"undirected"
"638";"5919";"undirected"
"1137";"5919";"undirected"
"3290";"5920";"undirected"
"2255";"5920";"undirected"
"467";"5921";"undirected"
"47";"5921";"undirected"
"1668";"5922";"undirected"
"5441";"5922";"undirected"
"751";"5923";"undirected"
"784";"5923";"undirected"
"2984";"5924";"undirected"
"1516";"5924";"undirected"
"722";"5925";"undirected"
"5088";"5925";"undirected"
"804";"5926";"undirected"
"107";"5926";"undirected"
"330";"5927";"undirected"
"129";"5927";"undirected"
"2079";"5928";"undirected"
"240";"5928";"undirected"
"4077";"5929";"undirected"
"3805";"5929";"undirected"
"3";"5930";"undirected"
"65";"5930";"undirected"
"658";"5931";"undirected"
"241";"5931";"undirected"
"3803";"5932";"undirected"
"361";"5932";"undirected"
"564";"5933";"undirected"
"3990";"5933";"undirected"
"76";"5934";"undirected"
"457";"5934";"undirected"
"3864";"5935";"undirected"
"1865";"5935";"undirected"
"734";"5936";"undirected"
"564";"5936";"undirected"
"189";"5937";"undirected"
"708";"5937";"undirected"
"2923";"5938";"undirected"
"3089";"5938";"undirected"
"24";"5939";"undirected"
"3254";"5939";"undirected"
"77";"5940";"undirected"
"5561";"5940";"undirected"
"4114";"5941";"undirected"
"3603";"5941";"undirected"
"5709";"5942";"undirected"
"4857";"5942";"undirected"
"637";"5943";"undirected"
"827";"5943";"undirected"
"331";"5944";"undirected"
"1615";"5944";"undirected"
"3046";"5945";"undirected"
"688";"5945";"undirected"
"1104";"5946";"undirected"
"3444";"5946";"undirected"
"2985";"5947";"undirected"
"3368";"5947";"undirected"
"2533";"5948";"undirected"
"1691";"5948";"undirected"
"1247";"5949";"undirected"
"2134";"5949";"undirected"
"1556";"5950";"undirected"
"3740";"5950";"undirected"
"4591";"5951";"undirected"
"990";"5951";"undirected"
"2491";"5952";"undirected"
"5950";"5952";"undirected"
"902";"5953";"undirected"
"2575";"5953";"undirected"
"1043";"5954";"undirected"
"5115";"5954";"undirected"
"3803";"5955";"undirected"
"5708";"5955";"undirected"
"244";"5956";"undirected"
"2448";"5956";"undirected"
"886";"5957";"undirected"
"5275";"5957";"undirected"
"139";"5958";"undirected"
"174";"5958";"undirected"
"3919";"5959";"undirected"
"1240";"5959";"undirected"
"1301";"5960";"undirected"
"504";"5960";"undirected"
"4258";"5961";"undirected"
"5887";"5961";"undirected"
"2";"5962";"undirected"
"648";"5962";"undirected"
"2000";"5963";"undirected"
"4000";"5963";"undirected"
"1332";"5964";"undirected"
"782";"5964";"undirected"
"2614";"5965";"undirected"
"3736";"5965";"undirected"
"3453";"5966";"undirected"
"3201";"5966";"undirected"
"3";"5967";"undirected"
"535";"5967";"undirected"
"562";"5968";"undirected"
"711";"5968";"undirected"
"88";"5969";"undirected"
"5942";"5969";"undirected"
"385";"5970";"undirected"
"1682";"5970";"undirected"
"136";"5971";"undirected"
"562";"5971";"undirected"
"894";"5972";"undirected"
"953";"5972";"undirected"
"3306";"5973";"undirected"
"1782";"5973";"undirected"
"477";"5974";"undirected"
"1223";"5974";"undirected"
"770";"5975";"undirected"
"158";"5975";"undirected"
"2288";"5976";"undirected"
"3488";"5976";"undirected"
"127";"5977";"undirected"
"28";"5977";"undirected"
"308";"5978";"undirected"
"2976";"5978";"undirected"
"106";"5979";"undirected"
"1720";"5979";"undirected"
"3565";"5980";"undirected"
"75";"5980";"undirected"
"480";"5981";"undirected"
"2224";"5981";"undirected"
"1718";"5982";"undirected"
"2624";"5982";"undirected"
"318";"5983";"undirected"
"510";"5983";"undirected"
"3932";"5984";"undirected"
"272";"5984";"undirected"
"4719";"5985";"undirected"
"3830";"5985";"undirected"
"524";"5986";"undirected"
"5131";"5986";"undirected"
"3051";"5987";"undirected"
"75";"5987";"undirected"
"3954";"5988";"undirected"
"5026";"5988";"undirected"
"838";"5989";"undirected"
"1503";"5989";"undirected"
"1119";"5990";"undirected"
"2663";"5990";"undirected"
"3561";"5991";"undirected"
"5864";"5991";"undirected"
"1569";"5992";"undirected"
"3254";"5992";"undirected"
"1385";"5993";"undirected"
"2327";"5993";"undirected"
"1394";"5994";"undirected"
"4605";"5994";"undirected"
"3318";"5995";"undirected"
"3248";"5995";"undirected"
"2596";"5996";"undirected"
"241";"5996";"undirected"
"3803";"5997";"undirected"
"5101";"5997";"undirected"
"562";"5998";"undirected"
"3";"5998";"undirected"
"33";"5999";"undirected"
"249";"5999";"undirected"
"1140";"6000";"undirected"
"260";"6000";"undirected"
"870";"6001";"undirected"
"1021";"6001";"undirected"
"3932";"6002";"undirected"
"380";"6002";"undirected"
"4615";"6003";"undirected"
"725";"6003";"undirected"
"4144";"6004";"undirected"
"5448";"6004";"undirected"
"1886";"6005";"undirected"
"41";"6005";"undirected"
"31";"6006";"undirected"
"2140";"6006";"undirected"
"708";"6007";"undirected"
"2093";"6007";"undirected"
"288";"6008";"undirected"
"4969";"6008";"undirected"
"544";"6009";"undirected"
"4695";"6009";"undirected"
"318";"6010";"undirected"
"514";"6010";"undirected"
"339";"6011";"undirected"
"1646";"6011";"undirected"
"5";"6012";"undirected"
"811";"6012";"undirected"
"2";"6013";"undirected"
"5194";"6013";"undirected"
"2982";"6014";"undirected"
"3962";"6014";"undirected"
"563";"6015";"undirected"
"2220";"6015";"undirected"
"1747";"6016";"undirected"
"3666";"6016";"undirected"
"1609";"6017";"undirected"
"657";"6017";"undirected"
"5514";"6018";"undirected"
"2178";"6018";"undirected"
"2031";"6019";"undirected"
"2406";"6019";"undirected"
"5304";"6020";"undirected"
"4956";"6020";"undirected"
"1298";"6021";"undirected"
"4822";"6021";"undirected"
"1";"6022";"undirected"
"5745";"6022";"undirected"
"1661";"6023";"undirected"
"4853";"6023";"undirected"
"5490";"6024";"undirected"
"6";"6024";"undirected"
"520";"6025";"undirected"
"651";"6025";"undirected"
"1095";"6026";"undirected"
"1265";"6026";"undirected"
"4347";"6027";"undirected"
"2803";"6027";"undirected"
"1178";"6028";"undirected"
"3886";"6028";"undirected"
"372";"6029";"undirected"
"5572";"6029";"undirected"
"361";"6030";"undirected"
"530";"6030";"undirected"
"4929";"6031";"undirected"
"5080";"6031";"undirected"
"75";"6032";"undirected"
"2414";"6032";"undirected"
"3108";"6033";"undirected"
"115";"6033";"undirected"
"579";"6034";"undirected"
"3891";"6034";"undirected"
"1690";"6035";"undirected"
"146";"6035";"undirected"
"5293";"6036";"undirected"
"2057";"6036";"undirected"
"4802";"6037";"undirected"
"45";"6037";"undirected"
"899";"6038";"undirected"
"902";"6038";"undirected"
"3236";"6039";"undirected"
"4998";"6039";"undirected"
"252";"6040";"undirected"
"4832";"6040";"undirected"
"4954";"6041";"undirected"
"1177";"6041";"undirected"
"219";"6042";"undirected"
"203";"6042";"undirected"
"2414";"6043";"undirected"
"491";"6043";"undirected"
"37";"6044";"undirected"
"3191";"6044";"undirected"
"2045";"6045";"undirected"
"5963";"6045";"undirected"
"2819";"6046";"undirected"
"2732";"6046";"undirected"
"5326";"6047";"undirected"
"5435";"6047";"undirected"
"2626";"6048";"undirected"
"4557";"6048";"undirected"
"7";"6049";"undirected"
"1470";"6049";"undirected"
"3654";"6050";"undirected"
"41";"6050";"undirected"
"5119";"6051";"undirected"
"173";"6051";"undirected"
"578";"6052";"undirected"
"945";"6052";"undirected"
"2284";"6053";"undirected"
"219";"6053";"undirected"
"903";"6054";"undirected"
"3953";"6054";"undirected"
"28";"6055";"undirected"
"687";"6055";"undirected"
"460";"6056";"undirected"
"8";"6056";"undirected"
"4911";"6057";"undirected"
"5334";"6057";"undirected"
"1453";"6058";"undirected"
"1488";"6058";"undirected"
"1037";"6059";"undirected"
"1429";"6059";"undirected"
"5495";"6060";"undirected"
"4674";"6060";"undirected"
"4811";"6061";"undirected"
"4774";"6061";"undirected"
"825";"6062";"undirected"
"884";"6062";"undirected"
"2302";"6063";"undirected"
"77";"6063";"undirected"
"2166";"6064";"undirected"
"258";"6064";"undirected"
"2506";"6065";"undirected"
"1";"6065";"undirected"
"1411";"6066";"undirected"
"2179";"6066";"undirected"
"1939";"6067";"undirected"
"105";"6067";"undirected"
"729";"6068";"undirected"
"2953";"6068";"undirected"
"94";"6069";"undirected"
"981";"6069";"undirected"
"668";"6070";"undirected"
"5440";"6070";"undirected"
"3043";"6071";"undirected"
"2651";"6071";"undirected"
